sample_id,force_x_mean,force_x_std,force_x_rms,force_x_max,force_y_mean,force_y_std,force_y_rms,force_y_max,force_z_mean,force_z_std,force_z_rms,force_z_max,vib_x_mean,vib_x_std,vib_x_rms,vib_x_max,vib_y_mean,vib_y_std,vib_y_rms,vib_y_max,vib_z_mean,vib_z_std,vib_z_rms,vib_z_max,ae_rms_mean,ae_rms_std,ae_rms_rms,ae_rms_max,wear,wear_level,rul
train_0050,-0.2697723988698456,80.34509582156014,80.34554872376486,117.5140246826379,0.9322126906149009,63.435306691825744,63.442155981543806,97.58207629145502,0.6688620565691515,119.72019539097616,119.72206380155761,186.0844353718684,-0.006903052723113768,0.629469028645105,0.6295068785647303,1.0424454705354917,0.0075813172659382555,0.5160075360337057,0.5160632263735355,0.8532343783704319,-0.03013592555282913,0.747948462427909,0.7485553262499699,1.1987613619962036,0.3550902096392292,0.051795502377532075,0.35884792189473896,0.47016638344891504,75.6292640184356,0,224.3707359815644
train_0051,0.5819924420394089,79.68138651467785,79.68351192125053,121.08061042997397,0.603287625636768,64.13826114179015,64.14109835551395,92.92215037075155,-0.5298703302540538,119.0810067758337,119.08218564215655,175.79949530520219,0.001380702102665738,0.6325210637286953,0.6325225706635113,1.045744283943027,-0.0018286649444132332,0.5094360115894173,0.5094392936549084,0.8069542761264767,0.0016555885289755295,0.7490039394661935,0.7490057692095933,1.166386767212473,0.35479020890107155,0.056249038272896734,0.35922144512638965,0.4890232173076216,69.00761433358561,0,230.9923856664144
train_0052,-0.6940739296648455,80.09219348152673,80.09520082565594,120.0337515441725,0.23408716083573128,63.88332719320659,63.88375607361512,93.06212029901079,-0.15139860044107017,121.3698991474019,121.3699935757876,192.50574337063728,-0.008824691079501536,0.6289929153790755,0.6290548169831606,1.0758574336065327,-0.027059808524533373,0.5146580191766709,0.5153689066486635,0.8574675526124679,-0.00511784303168597,0.7571084904530829,0.7571257878539357,1.334006994211031,0.35793420879320126,0.049121432872589306,0.36128909891092936,0.49606103625451936,83.37337723763926,0,216.62662276236074
train_0053,0.5070306737281125,79.62015637117524,79.62177077077914,121.53313870020033,0.44484153176297814,64.32348825933157,64.32502643479245,98.27102657061837,0.5232465270583035,119.89572076161676,119.89686252723905,179.930643604123,-0.019051121481785175,0.6498686065153809,0.6501477916319925,1.0740992369114624,0.020013772887079735,0.518490502522776,0.5188766253277327,0.920000677842242,-0.013740125860855823,0.7875316342919411,0.7876514876956735,1.1934339127511469,0.3514757031873922,0.052969989105071766,0.35544477725360263,0.5025737688680002,76.34473553739653,0,223.65526446260347
train_0054,-0.3000418959112534,80.79567730006814,80.79623441421046,122.56071985786612,0.8769328493982467,64.28614226657243,64.29212314693258,100.82621691754109,0.486019934660023,119.13078121894355,119.13177262683821,175.13254993444235,0.0021564777326689554,0.6500183232032123,0.6500219003203871,1.0707429736023728,0.01595559226139049,0.5162211056603473,0.5164676280790531,0.9261724881763411,0.013383309609007597,0.7927156685269902,0.7928286347655991,1.3222995395577488,0.3595935308437841,0.048382401461308684,0.3628337969316844,0.4766105820183356,79.16710243146537,0,220.83289756853463
train_0055,0.4123377275828466,80.87347377134529,80.87452492748297,120.83093526010157,1.0395587762368206,64.54309603352873,64.55146728032263,102.50548119010243,-0.27762590482685656,122.23982848271716,122.24014374839037,187.34613008332306,-0.009041208979999504,0.6482441212169039,0.6483071680554642,0.9758695107301651,0.01151718214480502,0.5247368679801092,0.5248632451430859,0.9026497008973802,0.0044230906974557505,0.7877182863347747,0.7877307042114786,1.332918435570094,0.3632551457958325,0.05081759342988102,0.3667924873128622,0.5350937781104963,81.95952454256394,0,218.04047545743606
train_0056,0.18692167071788413,79.94479752357533,79.94501604725863,117.87684453224973,0.3053282998120357,64.53032645730585,64.53104879092803,98.47747266416773,0.17038581903637995,121.5154452858227,121.51556474106147,189.87660431362917,-0.016646055159924074,0.6511678997839112,0.6513806297867454,1.1058331871458986,0.019098943835589424,0.5212070319521008,0.5215568423594433,0.8948462226873608,0.004223970119027642,0.7949065064035742,0.7949177289797364,1.3714482899715812,0.3685924131593763,0.051047258355361,0.3721104535272441,0.5003454640036057,75.40820140763742,0,224.59179859236258
train_0057,-0.22070614402293431,80.31912785445284,80.31943108925731,116.5092111442128,0.21423193542564295,64.82655046701448,64.82690445158192,103.32011517256834,1.2767512884949297,122.57458789115539,122.58123710641547,180.90492893436235,0.00535715041652314,0.6689934515990522,0.669014900688317,1.0602350268872403,-0.012316874150391961,0.54872075300346,0.5488589711078073,0.9041964879323545,0.009535629787086733,0.7810370262109109,0.7810952339809912,1.3512785782817158,0.3683925798967895,0.04878221106382089,0.3716083920463686,0.5181823846787132,81.9665277933975,0,218.03347220660248
train_0058,0.24711779273977807,80.24805929259323,80.24843978191133,119.73790145024932,0.8931925699735659,65.15422273165646,65.16034478679003,97.85770907464007,0.02271165288696253,122.69509794594478,122.69510004798137,179.67120683835682,0.014119202191723242,0.6697964628410515,0.6699452615735967,1.035114867166644,-0.007539008599441763,0.5242907373671493,0.5243449379365186,0.8806937212141084,-0.0016687111639125674,0.7803590841895685,0.7803608683642014,1.4182300803063925,0.37901739680113616,0.0605204572978604,0.38381885418703976,0.5612689613987915,81.66074314316647,0,218.33925685683352
train_0059,-0.028744189012473553,81.4636101282136,81.46361519936363,117.78687398188013,0.6763048259223388,65.31235162299127,65.31585307368202,94.38267015101565,0.35027860178239756,121.67682682278715,121.67733100607279,192.68507674483513,-0.0014705825373542009,0.6553894011255269,0.6553910509922117,1.1000650691275613,0.00712958373937461,0.542359626037084,0.5424064849532888,0.9523918129368241,-0.0071284233075239525,0.8065415959742392,0.8065730967838713,1.299036437486503,0.3687435085184302,0.048682389825799186,0.3719432082370004,0.4854364989569826,84.04570289484172,0,215.95429710515828
train_0060,-0.4273973206423678,81.63893389473417,81.64005264536806,120.67454933916466,1.3246423087988437,65.46219340304097,65.47559424994478,98.0455413727781,0.5954832834869092,122.8301229090436,122.83156635894403,186.04273887353727,-0.005495894016577879,0.6728581703439794,0.6728806151537501,1.0512931376497927,0.009758522554327586,0.5482740186471475,0.5483608559023301,0.8913474981779028,0.005171778027184645,0.8254844011509019,0.825500601957034,1.3082919447802412,0.3810135600255888,0.05303078164895297,0.38468636150203184,0.5262512057720456,88.66783114842636,0,211.33216885157364
train_0061,0.7089258422724931,81.66055920083724,81.66363636798992,123.6711678497783,1.2392684281687787,65.7893616443068,65.8010326043782,96.72936280419876,-0.6613225760571537,123.56265986060313,123.56442958787414,189.6032421810315,-0.016227825772378975,0.6739426947768783,0.6741380408880804,1.1751097294307908,-0.010878974327777922,0.5577920901655951,0.5578981698605292,0.9117911187430593,-0.009936364351792695,0.8478193195054256,0.8478775441437134,1.362097762427857,0.38383254731465627,0.0534159720586267,0.3875315347801077,0.5237562137725067,92.95397335768412,0,207.0460266423159
train_0062,-0.5371387420592226,81.40312331499639,81.40489545146981,122.01356106462465,0.8247065747682418,64.86205404175759,64.86729681010569,98.13815883834188,-0.04327893550653528,122.77259415873564,122.77260178692912,194.1694491499938,-0.005706251338679236,0.6996742870418561,0.6996975555565919,1.1263085203450425,-0.0025039362561070774,0.5669558586086714,0.5669613878453015,0.9928506786919781,0.009923214664155314,0.8373563004614477,0.8374150966586125,1.3159668097938535,0.3838909078292982,0.05221227314816459,0.38742528386942077,0.5076504226918284,93.95127700497937,0,206.04872299502063
train_0063,-0.44097939337679626,82.38353015712816,82.38471037744704,122.23312028015687,0.7574627162042631,65.82750264235233,65.83186047724416,97.14432743789888,0.04593384401180009,122.84027936456215,122.84028795261635,186.38961522008742,-0.013093232205705638,0.6919237566650912,0.6920476268055002,1.1944471987101717,0.016576936680900975,0.5618066863411235,0.5620511966425444,0.892671843402135,-0.0065870453971815235,0.8691852134759571,0.8692101727961481,1.49993200918507,0.38715113221309316,0.04657401182741636,0.3899424800551747,0.5103832112100579,94.70006342006887,0,205.2999365799311
train_0064,-0.2678090731437006,81.56465178230623,81.56509144277673,121.25677777820577,0.45358680154881603,66.8212577140172,66.82279718381776,105.83109070323685,0.6992508688791286,123.74384655693788,123.74582220214393,181.62001390046868,0.008428293359910171,0.6914687091161672,0.6915200733281278,1.1066051443139708,-0.005837138813073792,0.5674932832523467,0.5675233023639217,0.8939058642118287,0.007659147532185023,0.8542760326867815,0.8543103666490223,1.4673344142612166,0.3918026408173203,0.046828436872851376,0.3945911958614646,0.520113464955335,87.15628143995185,0,212.84371856004816
train_0065,0.2504055372904759,82.67504425408956,82.67542346640126,128.2053397430475,0.9270952393511396,66.17810089761286,66.18459446122985,99.34977508408488,0.09607294627150115,124.66892950316038,124.66896652124369,192.58098196338545,-0.015227800914118593,0.7056219099239359,0.7057862039494561,1.093522763764896,0.0045955080137016265,0.5658467342958425,0.5658653951313634,0.9360437669080836,0.008440243584282872,0.8670511616367338,0.8670922411181935,1.4108114425220737,0.3926260833047807,0.05186904591818357,0.39603742148402493,0.5048376560067995,99.71510499820668,0,200.2848950017933
train_0066,0.15635983831854383,82.27975628884488,82.27990485744833,125.81957397450776,-0.06932752257289315,65.95081510351235,65.95085154206167,98.61053560638297,-0.18905262742414142,125.16027491553126,125.16041769596049,187.75130940938638,0.014220950733118257,0.7040186692480791,0.7041622839158527,1.1009477424804885,0.00916112944981427,0.5763899283132975,0.5764627271158166,0.9558948593015503,0.0369862786236486,0.8568543358591589,0.857652224206914,1.3769054824373974,0.40308689985113444,0.050984446724193055,0.4062984895853916,0.5315276714046206,101.25455099735811,1,198.7454490026419
train_0067,-0.027456009266843717,82.8100326363176,82.81003718789425,119.42392808395986,0.7657692037323005,66.52364373941609,66.52805106751691,105.86553091322574,0.6800417045831352,124.9719512642121,124.97380149257113,186.7593673350932,0.010788951791423775,0.7050002848980466,0.7050828342734522,1.1647266879148022,-0.0214305395368068,0.5941127128952867,0.5944991031520871,0.9948796806993675,0.014467916662407362,0.836978748498995,0.8371037845162894,1.363969911129331,0.40589937421282196,0.048360295635266906,0.4087701312232719,0.5735929237546246,99.75518425966706,0,200.24481574033294
train_0068,0.07143312797501877,82.31165166958962,82.31168266575303,121.89720625284947,1.1493536738875845,66.35692034090711,66.36687344599842,101.5613522667998,-0.4733041276078792,123.84136190206146,123.84226634939533,184.77443756115636,-0.014939942769249426,0.7282518011611958,0.7284050300378728,1.1004718127052655,0.00934855090501942,0.5678358192809142,0.5679127688848445,0.9533926715747215,0.01575018302531553,0.8807719516157911,0.880912764703986,1.3867635921927293,0.40109113537439256,0.05179014793603176,0.40442096669084227,0.5400256363737764,98.91877024556672,0,201.08122975443328
train_0069,0.7849037969997505,82.77792310029963,82.78164426229804,121.77026727093404,0.4755239147356018,66.45198710444267,66.45368848395475,101.02807232183557,0.29099685439404344,125.14507524673867,125.1454135702989,193.9778010455919,0.015232760988246809,0.7247264947551503,0.7248865629927291,1.2005733341420455,0.0024553476732019144,0.5970605725530674,0.5970656212089195,0.9868549984698447,-0.0040943857227029035,0.860466192287212,0.8604759334599078,1.3524613939579664,0.4074741489097108,0.047173638766060684,0.4101957267258204,0.5499854649969418,92.37576147320367,0,207.62423852679632
train_0070,0.2489924367183064,82.8123578898469,82.81273221256276,123.75193021281007,0.45394033042424364,66.58552403911247,66.58707136814782,101.94498089180858,1.5604551389474606,125.5140675895713,125.52376740330949,196.6628683265777,-0.013784343268906159,0.7250133651661956,0.7251443909932466,1.1485420406789333,0.002839746115231325,0.5748839740733649,0.5748909877571436,0.9693019373710157,0.004440968785617089,0.8646727401986196,0.864684144555886,1.4495824589685489,0.4067870272619917,0.05142678947182303,0.41002487756723677,0.5463180404581833,98.11208246793457,0,201.88791753206544
train_0071,0.2409872814876015,82.86157537635783,82.86192580867082,126.67569611397222,0.8196300274391898,66.5234408092685,66.52848991587084,97.30162194568898,0.6808899141606712,125.36806301192688,125.36991199820503,192.59156672123282,-0.0022508276325409002,0.7318891279349602,0.7318925889872283,1.1495905291865873,0.02363339118808616,0.596205226672035,0.5966734529791833,0.9753056752071122,0.0012239086555618228,0.8407147516164569,0.8407156424962713,1.443434264631349,0.4112280756654393,0.052079175116568566,0.4145126906336192,0.5612425664891569,104.79155411713833,1,195.20844588286167
train_0072,-0.20063538209853682,83.15994447023374,83.16018650080643,123.4121578763773,1.2902493093470793,66.79862337762519,66.81108312567672,101.89638790277743,-0.020352861187681093,125.88313221124059,125.88313385657204,188.46849302418028,-0.0006062110891826844,0.7356906893289668,0.7356909390887011,1.262685759247907,0.009765727935009322,0.5809849973412319,0.5810670671942196,0.9172872493185502,0.0005290337612270518,0.8849691357049898,0.8849692938329313,1.4525814748843469,0.41043337590083206,0.05355544627442385,0.413912722538226,0.5232866967504018,105.59190537186727,1,194.40809462813274
train_0073,-0.17332597880692668,83.23485082515965,83.23503128960492,124.34646701053735,0.9366889279679543,65.62138655662487,65.62807143107106,101.30931035015841,-0.34995564018713676,125.58012371560763,125.5806113274554,180.13004704431967,-0.00039565138368998984,0.760986768870441,0.760986871723745,1.1812603535593336,0.006397713309811748,0.6105827365512687,0.6106162533949048,1.0021806260061936,0.005492115522521879,0.8987809692709277,0.8987977492497969,1.4641040911926704,0.4219426538512061,0.049254832128646266,0.42480777020555993,0.5525663669147814,114.28559385313115,1,185.71440614686884
train_0074,0.17158620973800154,83.69331188824499,83.69348777921986,126.1503182773516,0.388332707667642,67.52783565706447,67.52895224138571,98.9098481356572,-0.17353188293364086,125.93107074169197,125.93119030432223,186.04415521123178,-0.0004129668547860066,0.7393350269882172,0.7393351423226756,1.1853264460332233,0.01408808066399098,0.6062364921372272,0.6064001636012688,1.008512527331454,-0.008733162891292029,0.8848928658941082,0.8849359594029242,1.3646692012828079,0.4206648172584996,0.048422196171714615,0.4234425552081638,0.580358830936312,105.79569895034099,1,194.20430104965902
train_0075,-0.1485304366386263,83.83904279537471,83.83917436458496,124.44796218682708,0.05328930241243046,66.84172038684721,66.84174162918869,99.92330528962331,0.1583464102871594,127.22321813599937,127.22331667766618,189.00230345084864,0.0214228031213934,0.7417025332174194,0.7420118491471112,1.1928468353402288,0.002419735576390112,0.6092373104717864,0.6092421157398391,0.9591198472613823,-0.011633013421799149,0.9143007291200397,0.9143747318636424,1.552853708254032,0.42358834065966,0.04748131041212098,0.42624119601612465,0.5477336795277289,106.82006151980126,1,193.17993848019876
train_0076,0.023688494114087355,84.6310873788856,84.63109069412566,126.26442094739106,0.7661361199001574,67.80934678727742,67.81367469966118,99.59881317938178,-0.2840202708312442,128.14441189427956,128.14472664626126,185.89130490604967,0.0031233955268354235,0.7536000439215409,0.7536065165576564,1.1229824939822768,-0.000543822626088885,0.6160824983359495,0.6160827383549339,1.0609252934889197,0.023509061565287828,0.9188343933455896,0.9191350925573663,1.5215594414560343,0.4273161081781561,0.05088164493193584,0.43033475121061876,0.5613657496558091,118.5991026981149,1,181.4008973018851
train_0077,-0.34578215226094844,83.74463571440188,83.74534957975096,124.32294729193539,0.8853735238403098,66.72423187112298,66.73010568752385,100.99640693922754,-0.5068877876408058,125.96321511605557,125.96423499391783,187.61592492866595,0.007574691999839858,0.7654166935281311,0.7654541728218806,1.26061804651854,0.01140633435441378,0.6129409263419533,0.613047048478611,1.053890305313189,-0.030639926574784912,0.9183690312129993,0.9188800153402027,1.4323159797757457,0.43019103762264954,0.048324670816852704,0.43289675750738654,0.5559024305408651,112.71725551895368,1,187.28274448104634
train_0078,-0.30778578683477253,83.87370177069805,83.87426649938928,120.64821397633433,0.27796011840224294,67.52901896951482,67.52959103098816,104.61758184544271,0.9979835658801537,127.89190726785215,127.89580100928514,189.2733147229102,-0.005646566550860597,0.7647728681451247,0.7647937130787187,1.2490445754435322,0.013104136608523241,0.6168834875942939,0.6170226540920148,1.0196614746908865,-0.027955341857595864,0.9055318787273354,0.9059632909394467,1.5106495691269646,0.4277912284090284,0.04435134961076314,0.4300841514355088,0.5515644558268994,120.59899431970847,1,179.40100568029152
train_0079,0.2782580728097833,84.91643006508804,84.91688596830474,128.49343636132076,0.37951326144243175,67.79643179041501,67.79749400846617,103.19560377862156,0.0391799979316059,126.65240662040316,126.65241268058094,189.80450825828223,0.0034550425542369863,0.7707870485648587,0.7707947921167978,1.134553038565603,0.004876239044363314,0.6144408091243755,0.6144601578822136,0.9765431958986976,-0.018627442823026363,0.9374835923717467,0.9376686342159262,1.4688970833335684,0.4313729675301343,0.05237705121936702,0.4345411287901187,0.5888841158353231,103.70284478480762,1,196.2971552151924
train_0080,-0.10060336742473397,84.62377531392842,84.62383511410825,126.69517981563422,-0.09695719675238385,67.66471908290345,67.66478854815287,100.73593420967475,1.7718951346119836,128.90552822824267,128.9177056116433,199.5694203074123,0.013931782413647566,0.7775069281671202,0.7776317366910206,1.218077102907256,-0.0011746849379158358,0.6292297930621791,0.6292308895483246,1.049154834812878,-0.01170669890482301,0.9594343448773597,0.9595057628432968,1.5425685518380936,0.43829703795334346,0.0528938488796354,0.44147712593969834,0.5781921635046341,120.00873806627436,1,179.99126193372564
train_0081,0.5170897107209342,84.56774274659904,84.5693236050986,126.79396397544971,0.8000731886753745,67.5924777278833,67.5972126829327,100.60542984430697,1.3154395673946047,129.2322479874875,129.23894266495273,194.9492593930508,0.013462674995831307,0.79341180504678,0.7935260146999801,1.3005120170166262,0.0060476335614538575,0.6489646842581888,0.6489928622766389,1.0799566853776912,0.014270874516788185,0.9426436994662499,0.9427517181118747,1.3450334459277937,0.4407165832960698,0.050244905683305044,0.44357147940245867,0.5818533724345168,121.64859615997202,1,178.35140384002798
train_0082,-0.014034653371496342,84.89817745148801,84.8981786115335,127.03201309009337,-0.8647664515040168,68.70145615429873,68.70689847996833,101.15243389166669,0.9215508311383935,129.09471944718555,129.0980086797698,195.2745094736636,0.002647145130086237,0.8016941135697185,0.8016984839137944,1.237145094202095,0.008933210420400826,0.6289458082518626,0.6290092463279089,1.028222901724174,-0.010487769425280458,0.9379965527972195,0.9380551830073671,1.5610037240928327,0.4535239448117374,0.051630590455634756,0.45645337811040165,0.5825354436175397,123.34778809104827,1,176.65221190895173
train_0083,-0.32212890684041234,85.86135209635131,85.8619563651227,129.09585981476317,-0.6314710575964874,68.61834145038681,68.62124699463318,98.87760567424885,0.6278134116216537,128.86384134056814,128.86537065762442,196.28037458675624,0.003695799773012702,0.791237479820744,0.7912461111493972,1.360090081156565,-0.010654953488920534,0.6474343626544632,0.6475220320418773,1.0772473658532704,0.003917909095940253,0.9694738188855091,0.9694817355247787,1.6714201998180558,0.4431279737512194,0.04892759891748139,0.4458209405766976,0.5369316108061564,122.49932098834402,1,177.50067901165596
train_0084,-0.10046226862160135,85.53822407959798,85.53828307464988,124.3771657176201,-0.3070908248061195,68.70322461319209,68.70391092962177,97.92217269172731,0.9538525251385299,128.1292379184337,128.13278832601083,190.60552127123665,0.010631032732156202,0.803132945172595,0.8032033033289634,1.3761523745330715,0.01218484404971467,0.6455358091175022,0.6456507966985746,1.0075577736772119,0.007750728368339593,0.9776486173681103,0.9776793404956542,1.6454864145364643,0.456724178063596,0.050533173198662275,0.45951123644737285,0.5799760129587104,129.9761120711991,1,170.0238879288009
train_0085,0.7091113079922174,84.98737423209485,84.99033249560365,130.87538354136547,0.14550566558510175,68.18931052491678,68.1894657682713,107.4587449017455,0.6530933670004554,130.5211005653082,130.52273450907052,192.6821225162487,-0.0046407652988856365,0.8006898374778543,0.8007032862071144,1.3148198275808285,0.011023156164734172,0.6487699935009242,0.6488636331610991,1.096501894443684,-0.028076553591547496,0.9926197939987007,0.9930167915496706,1.644086209124235,0.4530659940460794,0.05210888335924059,0.45605277182132004,0.5572498030831239,116.32692439728115,1,183.67307560271885
train_0086,-0.2356415129628379,85.81332107134693,85.81364460397138,130.34741057047313,0.008599861198829273,68.75954078149337,68.75954131929228,105.75608317057001,0.8025738756525147,129.10907287197583,129.11156734656677,193.9134318875274,-0.00045625826200551556,0.8163125917331489,0.816312719240422,1.3220430795453244,0.0046341038735342645,0.6466072479587953,0.6466238535899814,1.1004855281757542,-0.006820175978022883,0.9705212920893527,0.9705452556162221,1.534740181470254,0.4625055629946542,0.05136135211304028,0.46534866959289967,0.6166123406582903,113.3660939142543,1,186.6339060857457
train_0087,-0.12509455881492815,85.62864319442737,85.62873456946096,124.10234778857365,0.7349080663636093,69.4429972607899,69.44688587998802,102.36057794219002,-0.4360392664006724,130.27401282242266,130.27474255241722,199.09855561413508,-0.015032618622207713,0.8169925884038405,0.8171308763774918,1.2649950102967231,-0.0013986987447353726,0.6468042568724984,0.6468057691970315,1.0342661999373983,0.018208402352226205,0.988975236394907,0.9891428431316596,1.758939267799828,0.4656133141301246,0.05565062211446232,0.46892723320038127,0.641279534183189,128.31168870910312,1,171.68831129089688
train_0088,-0.17082583245772365,86.30761179119347,86.3077808460187,129.20236340144996,0.44993402091656043,69.73735480973122,69.73880624502775,104.81860694598254,-0.2649802255829639,130.35766434837842,130.35793366298978,205.89552082018426,0.003980553143474192,0.819906441228483,0.819916103739452,1.284338385161871,0.017009023932345935,0.6781707419155263,0.6783840078343434,1.1360932380729862,0.0039144001111915405,1.0309943267978505,1.0310017577179895,1.6729504795713734,0.46373961251224416,0.045885596485634075,0.466004201888619,0.5897627019176541,132.59559589440073,1,167.40440410559927
train_0089,0.6486178703714812,86.61204445174259,86.61447309342937,127.90533023284073,0.29465454875970454,68.31307901231733,68.31371447554449,105.44772513793019,0.7106845554905088,132.1209120647241,132.12282345360313,202.03033274609038,-0.02020100855601205,0.8356435227276857,0.8358876586141324,1.2877006380207021,-0.011710453602953278,0.664677534765023,0.664780685598563,1.1096637552989983,-0.006372589841518672,1.0109243512835646,1.0109444366133007,1.5339251970573862,0.46777627082686724,0.04680631101714058,0.4701121890567441,0.5809828212765431,146.50630946701034,1,153.49369053298966
train_0090,0.18867521407004395,85.95993794463105,85.9601450079118,130.56519622274797,0.03384784089382453,70.40739704858426,70.40740518463468,106.51267654066578,1.4778963231930307,131.2208845878985,131.2292068465427,198.0468132006563,0.004196876453688939,0.8336833522364031,0.8336939159956094,1.3405785885930486,0.022140656981929872,0.6688322753839072,0.6691986411274354,1.0990785785602415,0.011902661795273231,0.9929949048250807,0.993066238660032,1.511853219101337,0.4678378231972713,0.05425235459794977,0.4709729788357108,0.6419354598779916,124.00336480126649,1,175.99663519873351
train_0091,0.1895810807770857,86.72423776480433,86.72444497875154,131.16323018165372,0.40580563209823417,69.87326923863627,69.87444763506898,107.02297215892199,1.0723643497522077,130.74225839434015,130.7466561536127,193.79270831676274,0.01038896416303231,0.8379429472952022,0.8380073469237312,1.3314326331742692,0.011596461273711839,0.680450894024796,0.6805497021476218,1.051143031974819,-0.00608643315593424,1.011371780289432,1.0113900941943108,1.6709592688694634,0.4660422663017682,0.047719226314666796,0.46847894140479635,0.5859801920934016,130.26859375926045,1,169.73140624073955
train_0092,0.011421706290502431,85.94617628402283,85.94617704295929,132.1176308852048,0.3523187854925328,69.86941663937627,69.87030492314571,110.51344878666244,1.0250998175860278,132.22698497967193,132.23095850235075,201.13153433648702,-0.012229194113106277,0.8467625913702861,0.8468508955729916,1.339331594467793,0.0005196864213114789,0.698446171326747,0.6984463646658691,1.2338599726998887,0.030742876036806893,1.0169879941279418,1.017452556450368,1.6724435543561311,0.4736373629823917,0.05110911390320013,0.47638691537119715,0.6008926463203449,129.0180806975808,1,170.9819193024192
train_0093,0.9251676065609604,86.21043692587853,86.21540100266952,127.68357066538339,0.7948064119877389,70.19064350092697,70.19514336695067,108.28315215426466,-1.2392993697355763,131.89485675997915,131.9006789317752,189.00982746720254,-0.008469055933958407,0.8591091409277319,0.8591508836834181,1.3263332001672283,0.013683444055380025,0.6880596713352781,0.6881957192247186,1.2123382580663578,0.004076993970334078,1.0208457149737333,1.0208538561714242,1.6799122265067163,0.47527053780015455,0.046921497447607534,0.47758110413161653,0.5992862564392128,134.24919278026027,1,165.75080721973973
train_0094,0.7869942942965964,87.00574800197155,87.00930723435184,129.52126621458643,1.3467547445741461,69.61071175793182,69.62373833534005,107.90159440238186,-0.8256735464354598,131.66875950170862,131.67134830905343,196.67372438643804,0.007363830571512275,0.8533043550763717,0.8533361286111051,1.3316406378657593,-0.001342716569382854,0.701217388691817,0.7012186742319093,1.2018123793589517,0.007770125417586191,1.027397543533521,1.0274269255317958,1.7214250996276164,0.48346782458268356,0.04830920745117065,0.4858754129725775,0.6473061493271999,144.32967701586156,1,155.67032298413844
train_0095,0.04686765649325886,87.90912108043263,87.90913357388634,126.82527061378796,0.3419731017765939,70.06649753098897,70.06733205897325,103.1520736609959,0.7605155425421677,131.98601060296687,131.98820166506147,198.7130930804656,0.0017320732384839034,0.84295759828272,0.8429593777758659,1.3581925620481843,0.009835421901680963,0.6985021547265695,0.6985713962664407,1.1019910455566544,0.006578394165183812,1.0394088716585685,1.0394296887006504,1.7706950838759858,0.47602229545394037,0.046914187838857875,0.47832851346100835,0.6005250951470491,138.80659097796612,1,161.19340902203388
train_0096,-0.24502383726621868,86.66361040913833,86.66395678612729,132.19872033998433,0.5282303231932182,69.15012186024607,69.15213937804978,106.94099688218114,-0.9505306082757563,132.29185568086328,132.29527046695068,189.2235234746356,0.01430960680681475,0.8680317091975628,0.8681496489772993,1.3987341561215905,0.014621175318555675,0.6891644088803248,0.6893194914080578,1.1073001197818368,0.022789085968688255,1.03805041311435,1.0383005357824682,1.667581060743837,0.4910756823936877,0.04998668644386926,0.49361320349040877,0.6794891085670428,148.3483025492556,1,151.6516974507444
train_0097,0.008479656303605254,87.302392733999,87.30239314581229,131.54462649131327,0.3542125695435932,70.28110792406635,70.28200052345326,107.86407853474009,0.2723627591623352,133.09789216384388,133.09817083615684,194.12801968010655,-0.009707739596007854,0.8657327215362569,0.8657871478294409,1.4126242172598273,0.019220225573536916,0.6943751174834695,0.694641073397823,1.1778768375366326,0.011716871985448754,1.0439923618514515,1.044058109825931,1.6175680227447364,0.48824166081371223,0.04186010808934714,0.4900328438006823,0.5828459452312951,151.7880945466452,1,148.2119054533548
train_0098,-0.8850624665508587,87.78025602905743,87.78471782774363,130.27087802650877,1.0003195129717508,71.3508943982214,71.35790615309682,105.57679716216012,-1.6868721103329472,132.99796331544343,133.00866055852396,199.04704164858003,0.007565855532964141,0.8913060173266042,0.8913381281492218,1.4122287771646262,-0.0001853760040947906,0.7212675453359961,0.7212675691581287,1.1083682787673617,-0.009466853914346152,1.0380052328228775,1.0380484019017182,1.7417338267776148,0.4904182800539686,0.05146823467283289,0.4931116187958164,0.6391199059244181,149.54808287985537,1,150.45191712014463
train_0099,-0.7420077850132754,87.991138057658,87.99426658728879,130.23110531645503,1.2844019021651993,70.4940945381002,70.50579446395092,104.46119159676127,-0.9614925947099995,132.93283306499904,132.93631021920453,205.52796605170727,0.017092171445960702,0.8735072513026196,0.8736744590538263,1.339397830102866,0.013259188044171897,0.702154308718567,0.7022794880385155,1.106676074384811,-0.003232881742228119,1.060548396226097,1.0605533236297484,1.7412176177754572,0.4969867993152399,0.05127668432412928,0.49962503645122003,0.6448106444469245,157.43613016432627,1,142.56386983567373
train_0100,0.018272606773441114,87.83277773553377,87.83277963623736,136.1984448524558,-0.1460521266768821,70.85251157103752,70.8526621034645,105.63583369418262,1.6841953680228092,133.48777712601424,133.49840132406877,210.76539922352129,0.006940618063391288,0.8844660340970162,0.8844932660288636,1.3450380120803036,0.016064841294211565,0.7065763997073385,0.7067590025950804,1.1964486338477125,-0.004110115256811764,1.0835148808410242,1.083522676297715,1.746633139541614,0.4970316644073295,0.04708062533782884,0.49925650792525605,0.6263199497953913,157.49449293514007,1,142.50550706485993
